name,path,versionBucket,kind,extension,size,sizeLabel,importCandidate,status,localPath,rawUrl,githubUrl,featureTags
311.2,25-30/decom/nwn/311.2,AOL 2.5-3.0,decom,.2,496,496 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/311.2,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/311.2,all-in-one/prog suite
311.MAK,25-30/decom/nwn/311.MAK,AOL 2.5-3.0,decom,.mak,105,105 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/311.MAK,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/311.MAK,all-in-one/prog suite
DFX.htm,25-30/decom/nwn/DFX.htm,AOL 2.5-3.0,text/readme file,.htm,3817,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/DFX.htm,all-in-one/prog suite
MAIN.TXT,25-30/decom/nwn/MAIN.TXT,AOL 2.5-3.0,text/readme file,.txt,2026,2.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/MAIN.TXT,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/MAIN.TXT,all-in-one/prog suite
MODULE1.BAS,25-30/decom/nwn/MODULE1.BAS,AOL 2.5-3.0,Visual Basic module,.bas,195648,191 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/MODULE1.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/MODULE1.BAS,source/tutorial; all-in-one/prog suite
P311P.BAS,25-30/decom/nwn/P311P.BAS,AOL 2.5-3.0,Visual Basic module,.bas,9631,9.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/P311P.BAS,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/P311P.BAS,source/tutorial; all-in-one/prog suite
P311P.FRM,25-30/decom/nwn/P311P.FRM,AOL 2.5-3.0,Visual Basic project file,.frm,30489,30 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/nwn/P311P.FRM,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/nwn/P311P.FRM,all-in-one/prog suite
26.bmp,25-30/decom/paranoid/26.bmp,AOL 2.5-3.0,decom,.bmp,196662,192 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/26.bmp,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/26.bmp,all-in-one/prog suite
311.dll,25-30/decom/paranoid/311.dll,AOL 2.5-3.0,runtime/control file,.dll,7536,7.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/311.dll,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/311.dll,all-in-one/prog suite
AFKBot.frm,25-30/decom/paranoid/AFKBot.frm,AOL 2.5-3.0,Visual Basic project file,.frm,6074,5.9 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/AFKBot.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/AFKBot.frm,all-in-one/prog suite
apiguide.dll,25-30/decom/paranoid/apiguide.dll,AOL 2.5-3.0,runtime/control file,.dll,7776,7.6 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/apiguide.dll,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/apiguide.dll,all-in-one/prog suite
Attentio.frm,25-30/decom/paranoid/Attentio.frm,AOL 2.5-3.0,Visual Basic project file,.frm,2868,2.8 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/Attentio.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/Attentio.frm,all-in-one/prog suite
CMDIALOG.VBX,25-30/decom/paranoid/CMDIALOG.VBX,AOL 2.5-3.0,runtime/control file,.vbx,18688,18 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/CMDIALOG.VBX,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/CMDIALOG.VBX,all-in-one/prog suite
DFX.htm,25-30/decom/paranoid/DFX.htm,AOL 2.5-3.0,text/readme file,.htm,3822,3.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/DFX.htm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/DFX.htm,all-in-one/prog suite
disser.frm,25-30/decom/paranoid/disser.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5151,5.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/disser.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/disser.frm,all-in-one/prog suite
EchoBotF.frm,25-30/decom/paranoid/EchoBotF.frm,AOL 2.5-3.0,Visual Basic project file,.frm,7668,7.5 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/EchoBotF.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/EchoBotF.frm,all-in-one/prog suite
encryptc.frm,25-30/decom/paranoid/encryptc.frm,AOL 2.5-3.0,Visual Basic project file,.frm,10291,10 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/encryptc.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/encryptc.frm,all-in-one/prog suite
FakeOHFr.frm,25-30/decom/paranoid/FakeOHFr.frm,AOL 2.5-3.0,Visual Basic project file,.frm,3486,3.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/FakeOHFr.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/FakeOHFr.frm,all-in-one/prog suite
FastFwdF.frm,25-30/decom/paranoid/FastFwdF.frm,AOL 2.5-3.0,Visual Basic project file,.frm,9416,9.2 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/FastFwdF.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/FastFwdF.frm,all-in-one/prog suite
FreezePu.frm,25-30/decom/paranoid/FreezePu.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5318,5.2 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/FreezePu.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/FreezePu.frm,all-in-one/prog suite
GetMMFrm.frm,25-30/decom/paranoid/GetMMFrm.frm,AOL 2.5-3.0,Visual Basic project file,.frm,4731,4.6 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/GetMMFrm.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/GetMMFrm.frm,all-in-one/prog suite
hurt.frm,25-30/decom/paranoid/hurt.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5527,5.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/hurt.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/hurt.frm,all-in-one/prog suite
IdleBotF.frm,25-30/decom/paranoid/IdleBotF.frm,AOL 2.5-3.0,Visual Basic project file,.frm,2332,2.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/IdleBotF.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/IdleBotF.frm,all-in-one/prog suite
IgnoreSN.frm,25-30/decom/paranoid/IgnoreSN.frm,AOL 2.5-3.0,Visual Basic project file,.frm,1669,1.6 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/IgnoreSN.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/IgnoreSN.frm,screen-name utility; all-in-one/prog suite
IMAnsFrm.frm,25-30/decom/paranoid/IMAnsFrm.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5474,5.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/IMAnsFrm.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/IMAnsFrm.frm,all-in-one/prog suite
IMMan.frm,25-30/decom/paranoid/IMMan.frm,AOL 2.5-3.0,Visual Basic project file,.frm,8702,8.5 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/IMMan.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/IMMan.frm,all-in-one/prog suite
IMPunter.frm,25-30/decom/paranoid/IMPunter.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5376,5.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/IMPunter.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/IMPunter.frm,all-in-one/prog suite
inifile.bas,25-30/decom/paranoid/inifile.bas,AOL 2.5-3.0,Visual Basic module,.bas,31658,31 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/inifile.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/inifile.bas,source/tutorial; all-in-one/prog suite
Lamerize.frm,25-30/decom/paranoid/Lamerize.frm,AOL 2.5-3.0,Visual Basic project file,.frm,14993,15 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/Lamerize.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/Lamerize.frm,all-in-one/prog suite
LinkSndF.frm,25-30/decom/paranoid/LinkSndF.frm,AOL 2.5-3.0,Visual Basic project file,.frm,2844,2.8 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/LinkSndF.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/LinkSndF.frm,screen-name utility; all-in-one/prog suite
macros.frm,25-30/decom/paranoid/macros.frm,AOL 2.5-3.0,Visual Basic project file,.frm,18223,18 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/macros.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/macros.frm,macro; all-in-one/prog suite
MailList.frm,25-30/decom/paranoid/MailList.frm,AOL 2.5-3.0,Visual Basic project file,.frm,8618,8.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/MailList.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/MailList.frm,mass mailer/server; all-in-one/prog suite
MassIMFr.frm,25-30/decom/paranoid/MassIMFr.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5110,5.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/MassIMFr.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/MassIMFr.frm,all-in-one/prog suite
MBMassPo.frm,25-30/decom/paranoid/MBMassPo.frm,AOL 2.5-3.0,Visual Basic project file,.frm,4967,4.9 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/MBMassPo.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/MBMassPo.frm,all-in-one/prog suite
MCI.VBX,25-30/decom/paranoid/MCI.VBX,AOL 2.5-3.0,runtime/control file,.vbx,30112,29 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/MCI.VBX,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/MCI.VBX,all-in-one/prog suite
mmer.frm,25-30/decom/paranoid/mmer.frm,AOL 2.5-3.0,Visual Basic project file,.frm,34496,34 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/mmer.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/mmer.frm,mass mailer/server; all-in-one/prog suite
mmoption.frm,25-30/decom/paranoid/mmoption.frm,AOL 2.5-3.0,Visual Basic project file,.frm,15859,15 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/mmoption.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/mmoption.frm,all-in-one/prog suite
mmstatus.frm,25-30/decom/paranoid/mmstatus.frm,AOL 2.5-3.0,Visual Basic project file,.frm,2777,2.7 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/mmstatus.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/mmstatus.frm,all-in-one/prog suite
MTEXT.VBX,25-30/decom/paranoid/MTEXT.VBX,AOL 2.5-3.0,runtime/control file,.vbx,25176,25 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/MTEXT.VBX,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/MTEXT.VBX,all-in-one/prog suite
OptFrm.frm,25-30/decom/paranoid/OptFrm.frm,AOL 2.5-3.0,Visual Basic project file,.frm,3076,3.0 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/OptFrm.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/OptFrm.frm,all-in-one/prog suite
paranoid.bas,25-30/decom/paranoid/paranoid.bas,AOL 2.5-3.0,Visual Basic module,.bas,41953,41 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/paranoid.bas,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/paranoid.bas,source/tutorial; all-in-one/prog suite
paranoid.bmp,25-30/decom/paranoid/paranoid.bmp,AOL 2.5-3.0,decom,.bmp,188056,184 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/paranoid.bmp,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/paranoid.bmp,all-in-one/prog suite
paranoid.frm,25-30/decom/paranoid/paranoid.frm,AOL 2.5-3.0,Visual Basic project file,.frm,217296,212 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/paranoid.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/paranoid.frm,all-in-one/prog suite
PARANOID.MAK,25-30/decom/paranoid/PARANOID.MAK,AOL 2.5-3.0,decom,.mak,649,649 B,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/PARANOID.MAK,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/PARANOID.MAK,all-in-one/prog suite
paranoid.txt,25-30/decom/paranoid/paranoid.txt,AOL 2.5-3.0,text/readme file,.txt,4420,4.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/paranoid.txt,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/paranoid.txt,all-in-one/prog suite
PARANOID.WAV,25-30/decom/paranoid/PARANOID.WAV,AOL 2.5-3.0,decom,.wav,110294,108 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/PARANOID.WAV,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/PARANOID.WAV,all-in-one/prog suite
Pic.frm,25-30/decom/paranoid/Pic.frm,AOL 2.5-3.0,Visual Basic project file,.frm,192689,188 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/Pic.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/Pic.frm,all-in-one/prog suite
PintFrm.frm,25-30/decom/paranoid/PintFrm.frm,AOL 2.5-3.0,Visual Basic project file,.frm,6278,6.1 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/PintFrm.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/PintFrm.frm,all-in-one/prog suite
pwait.frm,25-30/decom/paranoid/pwait.frm,AOL 2.5-3.0,Visual Basic project file,.frm,1361,1.3 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/pwait.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/pwait.frm,all-in-one/prog suite
RoomBust.frm,25-30/decom/paranoid/RoomBust.frm,AOL 2.5-3.0,Visual Basic project file,.frm,7550,7.4 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/RoomBust.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/RoomBust.frm,room/chat; all-in-one/prog suite
RoomFind.frm,25-30/decom/paranoid/RoomFind.frm,AOL 2.5-3.0,Visual Basic project file,.frm,6935,6.8 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/RoomFind.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/RoomFind.frm,room/chat; all-in-one/prog suite
RoomFree.frm,25-30/decom/paranoid/RoomFree.frm,AOL 2.5-3.0,Visual Basic project file,.frm,1992,1.9 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/RoomFree.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/RoomFree.frm,room/chat; all-in-one/prog suite
scrmbla.frm,25-30/decom/paranoid/scrmbla.frm,AOL 2.5-3.0,Visual Basic project file,.frm,5939,5.8 KB,no,linked,,https://raw.githubusercontent.com/ssstonebraker/aolunderground-proggies/main/programming/vb/aol/25-30/decom/paranoid/scrmbla.frm,https://github.com/ssstonebraker/aolunderground-proggies/blob/main/programming/vb/aol/25-30/decom/paranoid/scrmbla.frm,all-in-one/prog suite
