name,kind,status,source,url,localPath,detailPage
15-POSTER_thumb.jpg,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/15-POSTER_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40_BR9_250HORAS_archive.torrent,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/AOLBR40_BR9_250HORAS_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40_BR9_250HORAS_files.xml,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/AOLBR40_BR9_250HORAS_files.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40_BR9_250HORAS_meta.sqlite,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/AOLBR40_BR9_250HORAS_meta.sqlite,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40_BR9_250HORAS_meta.xml,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/AOLBR40_BR9_250HORAS_meta.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40.ISO,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/AOLBR40.ISO,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/01-FRONTCOVER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/01-FRONTCOVER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/02-COVER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/02-COVER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/03-BOOKLET.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/03-BOOKLET.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/04-BOOKLET.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/04-BOOKLET.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/05-BACKCOVER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/05-BACKCOVER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/06-FRONTDISC.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/06-FRONTDISC.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/07-BACKDISC.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/07-BACKDISC.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/08-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/08-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/09-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/09-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/10-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/10-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/11-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/11-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/12-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/12-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/13-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/13-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/14-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/14-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/15-POSTER.png,Archive.org file URL,linked,"America Online Brasil | 250 Horas Grátis (v4.0, BR 9, 12/1999)",https://archive.org/download/AOLBR40_BR9_250HORAS/Material/15-POSTER.png,,docs/generated/sources/archiveorg-aol-aim-software.md
__ia_thumb.jpg,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/__ia_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-BR32_archive.torrent,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/AOLBR40-250HORAS-BR32_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-BR32_files.xml,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/AOLBR40-250HORAS-BR32_files.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-BR32_meta.sqlite,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/AOLBR40-250HORAS-BR32_meta.sqlite,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-BR32_meta.xml,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/AOLBR40-250HORAS-BR32_meta.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40.ISO,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/AOLBR40.ISO,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/01-FRONTDISC.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/Material/01-FRONTDISC.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/02-BACKDISC.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 500 Horas Grátis (v4.0, BR 32, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-BR32/Material/02-BACKDISC.png,,docs/generated/sources/archiveorg-aol-aim-software.md
__ia_thumb.jpg,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/__ia_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-JUL2000_archive.torrent,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/AOLBR40-250HORAS-JUL2000_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-JUL2000_files.xml,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/AOLBR40-250HORAS-JUL2000_files.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-JUL2000_meta.sqlite,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/AOLBR40-250HORAS-JUL2000_meta.sqlite,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS-JUL2000_meta.xml,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/AOLBR40-250HORAS-JUL2000_meta.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40.ISO,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/AOLBR40.ISO,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/01-FRONTDISC.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/Material/01-FRONTDISC.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/02-BACKDISC.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 13, 07/2000)",https://archive.org/download/AOLBR40-250HORAS-JUL2000/Material/02-BACKDISC.png,,docs/generated/sources/archiveorg-aol-aim-software.md
__ia_thumb.jpg,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/__ia_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS_archive.torrent,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/AOLBR40-250HORAS_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS_files.xml,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/AOLBR40-250HORAS_files.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS_meta.sqlite,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/AOLBR40-250HORAS_meta.sqlite,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40-250HORAS_meta.xml,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/AOLBR40-250HORAS_meta.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLBR40.ISO,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/AOLBR40.ISO,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/capafrontal.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/Material/capafrontal.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/capatraseira.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/Material/capatraseira.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/discofrontal.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/Material/discofrontal.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/discotraseiro.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/Material/discotraseiro.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/folheto01.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/Material/folheto01.png,,docs/generated/sources/archiveorg-aol-aim-software.md
Material/folheto02.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/Material/folheto02.png,,docs/generated/sources/archiveorg-aol-aim-software.md
MaterialBonus/capafrontallacrada.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/MaterialBonus/capafrontallacrada.png,,docs/generated/sources/archiveorg-aol-aim-software.md
MaterialBonus/capatraseiralacrada.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/MaterialBonus/capatraseiralacrada.png,,docs/generated/sources/archiveorg-aol-aim-software.md
MaterialBonus/etiquetas.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/MaterialBonus/etiquetas.png,,docs/generated/sources/archiveorg-aol-aim-software.md
MaterialBonus/folhetofechado01.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/MaterialBonus/folhetofechado01.png,,docs/generated/sources/archiveorg-aol-aim-software.md
MaterialBonus/folhetofechado02.png,Archive.org file URL,linked,"CD-ROM | America Online Brasil - 250 Horas Grátis (v4.0, BR 1, 11/1999)",https://archive.org/download/AOLBR40-250HORAS/MaterialBonus/folhetofechado02.png,,docs/generated/sources/archiveorg-aol-aim-software.md
__ia_thumb.jpg,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/__ia_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202404_archive.torrent,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/aolcd_202404_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202404_files.xml,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/aolcd_202404_files.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202404_meta.sqlite,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/aolcd_202404_meta.sqlite,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202404_meta.xml,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/aolcd_202404_meta.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLCD.iso,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/AOLCD.iso,,docs/generated/sources/archiveorg-aol-aim-software.md
cover_thumb.jpg,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/cover_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
cover.jpg,Archive.org file URL,linked,AOL 7.0 Version: 54134,https://archive.org/download/aolcd_202404/cover.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
__ia_thumb.jpg,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/__ia_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
1cd_front_thumb.jpg,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/1cd_front_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
1cd_front.jpg,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/1cd_front.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202510_archive.torrent,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/aolcd_202510_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202510_files.xml,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/aolcd_202510_files.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202510_meta.sqlite,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/aolcd_202510_meta.sqlite,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_202510_meta.xml,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/aolcd_202510_meta.xml,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLCD.bin,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/AOLCD.bin,,docs/generated/sources/archiveorg-aol-aim-software.md
AOLCD.cue,Archive.org file URL,linked,AOL 4.0 - 50 Stunden gratis testen!,https://archive.org/download/aolcd_202510/AOLCD.cue,,docs/generated/sources/archiveorg-aol-aim-software.md
__ia_thumb.jpg,Archive.org file URL,linked,AOL 4.0 / Disneys Tarzan / Hyperlink Show,https://archive.org/download/aolcd_20251031/__ia_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
1cd_front_thumb.jpg,Archive.org file URL,linked,AOL 4.0 / Disneys Tarzan / Hyperlink Show,https://archive.org/download/aolcd_20251031/1cd_front_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
1cd_front.jpg,Archive.org file URL,linked,AOL 4.0 / Disneys Tarzan / Hyperlink Show,https://archive.org/download/aolcd_20251031/1cd_front.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
2cd_ring_thumb.jpg,Archive.org file URL,linked,AOL 4.0 / Disneys Tarzan / Hyperlink Show,https://archive.org/download/aolcd_20251031/2cd_ring_thumb.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
2cd_ring.jpg,Archive.org file URL,linked,AOL 4.0 / Disneys Tarzan / Hyperlink Show,https://archive.org/download/aolcd_20251031/2cd_ring.jpg,,docs/generated/sources/archiveorg-aol-aim-software.md
aolcd_20251031_archive.torrent,Archive.org file URL,linked,AOL 4.0 / Disneys Tarzan / Hyperlink Show,https://archive.org/download/aolcd_20251031/aolcd_20251031_archive.torrent,,docs/generated/sources/archiveorg-aol-aim-software.md
